Sale Order No,Shipping Package Code,Shipping Package Status,Shipping Provider,Shipping Courier,AWB No,Return Delivery Date,RTO Reason,Created,Channel Created,Return Manifest Code,Return Manifest Status,Return Manifest Created By,Return Manifest Created At,Reshipment Action,Channel,Putaway No,Putaway Status,Putaway By,Putaway Date,Dispatch Facility,Return Facility
S257796275,XBFN2024-2549400,RETURN_EXPECTED,DELHIVERY,,195042100670116,2024-08-28 13:36:17,,2024-08-26 17:54:15,2024-08-26 17:54:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432048009574066100,XBFN2024-2549406,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966134575,2024-08-22 00:25:26,,2024-08-17 12:23:30,2024-08-17 12:23:30,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257798984,XBFN2024-2549413,RETURN_EXPECTED,DELHIVERY,,195042100691514,2024-08-28 13:36:18,,2024-08-24 14:14:10,2024-08-24 14:14:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17236260792451395953,XBFN2024-2549417,RETURN_EXPECTED,xpressbees_jio,,14591742507948,,,2024-08-20 12:58:30,2024-08-20 12:58:30,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257800093,XBFN2024-2549424,RETURN_EXPECTED,XPRESSBEES,,13670421469102,,,2024-08-26 17:54:17,2024-08-26 17:54:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17236276574701725603,XBFN2024-2549428,RETURN_EXPECTED,delhivery_jio,,115761130235544,,,2024-08-20 16:54:22,2024-08-20 16:54:22,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
63d4aff0-09a2-4cc5-b61a-0c4aff4a24c9,XBFN2024-2549429,RETURN_EXPECTED,flipkartlogistics,,MYSC1098729487,,,2024-08-17 22:20:10,2024-08-17 22:20:10,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332048617373567100,XBFN2024-2549443,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966138073,2024-08-30 00:27:09,,2024-08-21 20:31:06,2024-08-21 20:31:06,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17236320080511459871,XBFN2024-2549451,RETURN_EXPECTED,delhivery_jio,,115761130236233,,,2024-08-19 16:38:13,2024-08-19 16:38:13,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236331701221871952,XBFN2024-2549454,RETURN_EXPECTED,delhivery_jio,,115761130235706,,,2024-08-19 16:38:13,2024-08-19 16:38:13,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236338354171602364,XBFN2024-2549463,RETURN_EXPECTED,ecom_jio,,10408787749,,,2024-08-28 20:50:03,2024-08-28 20:50:03,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236370685851775672,XBFN2024-2549482,RETURN_EXPECTED,xpressbees_jio,,14591742526497,,,2024-08-21 00:39:59,2024-08-21 00:39:59,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236372037421827808,XBFN2024-2549483,RETURN_EXPECTED,xpressbees_jio,,14591742523196,,,2024-08-26 12:35:47,2024-08-26 12:35:47,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236430043311098866,XBFN2024-2549512,RETURN_EXPECTED,ecom_jio,,10408779933,,,2024-08-22 16:57:02,2024-08-22 16:57:02,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
5c2dd2f2-dfe2-4d65-94ee-db7e4804e60b,XBFN2024-2549521,RETURN_EXPECTED,ATS,,343493078249,2024-08-22 17:51:52,REJECT,2024-08-17 14:55:36,2024-08-17 14:55:31,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
332049959735158100,XBFN2024-2549522,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967536226,,,2024-08-19 12:41:24,2024-08-19 12:41:24,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257824562,XBFN2024-2549527,RETURN_EXPECTED,XPRESSBEES,,13670421482241,,,2024-08-20 18:19:16,2024-08-20 18:19:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257824872,XBFN2024-2549536,RETURN_EXPECTED,XPRESSBEES,,13670421482470,,,2024-08-20 18:19:16,2024-08-20 18:19:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257825605,XBFN2024-2549542,RETURN_EXPECTED,DELHIVERY,,195042100935523,2024-08-24 22:08:10,,2024-08-20 18:19:18,2024-08-20 18:19:18,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
332050337133203100,XBFN2024-2549560,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967687897,2024-08-23 00:18:06,,2024-08-17 16:28:59,2024-08-17 16:28:59,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17236488613271979716,XBFN2024-2549566,RETURN_EXPECTED,ecom_jio,,10408782488,,,2024-08-22 12:39:12,2024-08-22 12:39:12,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236500097181474734,XBFN2024-2549569,RETURN_EXPECTED,delhivery_jio,,115761130550776,,,2024-08-21 16:43:21,2024-08-21 16:43:21,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432050626423298100,XBFN2024-2549579,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966120575,2024-08-27 00:21:07,,2024-08-19 00:48:57,2024-08-19 00:48:57,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17236523471061991959,XBFN2024-2549598,RETURN_EXPECTED,xpressbees_jio,,14591742528199,,,2024-08-22 16:57:24,2024-08-22 16:57:24,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257837912,XBFN2024-2549601,RETURN_EXPECTED,XPRESSBEES,,13670421490724,,,2024-09-04 17:06:21,2024-09-04 17:06:21,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17236559547391045278,XBFN2024-2549623,RETURN_EXPECTED,xpressbees_jio,,14591742526536,,,2024-08-20 08:39:36,2024-08-20 08:39:36,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
bb5110fd-4ef3-42db-af8c-8e52675e8ba0,XBFN2024-2549624,RETURN_EXPECTED,ATS,ATS,627359217882,2024-08-23 16:20:26,REJECT,2024-08-19 21:10:26,2024-08-18 22:16:38,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257845088,XBFN2024-2549627,RETURN_EXPECTED,XPRESSBEES,,13670421495884,,,2024-08-23 18:09:12,2024-08-23 18:09:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257814288,XBFN2024-2549630,RETURN_EXPECTED,DELHIVERY,,195042101063332,2024-09-03 13:24:05,,2024-08-31 17:59:35,2024-08-31 17:59:35,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17236569437851409293,XBFN2024-2549640,RETURN_EXPECTED,delhivery_jio,,115761130555525,,,2024-08-19 00:41:14,2024-08-19 00:41:14,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17236583376061641663,XBFN2024-2549650,RETURN_EXPECTED,delhivery_jio,,115761130474594,,,2024-08-26 16:44:57,2024-08-26 16:44:57,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432051350341094100,XBFN2024-2549653,RETURN_EXPECTED,E-Kart Logistics,,FMPC3968378888,2024-09-04 00:30:36,,2024-08-25 12:38:52,2024-08-25 12:38:52,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
aa3949a7-d956-4e53-a26b-3c98ea7a50ea,XBFN2024-2549677,RETURN_EXPECTED,flipkartlogistics,,MYSC1098729917,,,2024-08-23 02:44:24,2024-08-23 02:44:24,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332051814463349106,XBFN2024-2549684,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967559463,,,2024-08-18 20:40:38,2024-08-18 20:40:38,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
0a4ca0cd-8207-4b0a-9e7f-2804bda70cdf,XBFN2024-2549719,RETURN_EXPECTED,ATS,ATS,627361677391,2024-08-26 15:19:31,REJECT,2024-08-21 08:29:46,2024-08-19 16:22:25,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257867640,XBFN2024-2549723,RETURN_EXPECTED,XPRESSBEES,,13670421616503,,,2024-08-26 17:57:03,2024-08-26 17:57:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1164f5b4-4326-41e5-94aa-376a1f53994d,XBFN2024-2549726,RETURN_EXPECTED,ATS,ATS,627363253463,2024-08-26 15:19:31,REJECT,2024-08-23 01:30:59,2024-08-19 23:05:05,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257868179,XBFN2024-2549727,RETURN_EXPECTED,XPRESSBEES,,13670421617848,,,2024-08-23 18:09:18,2024-08-23 18:09:18,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257853791,XBFN2024-2549746,RETURN_EXPECTED,DELHIVERY,,195042101314271,2024-08-26 21:54:22,,2024-08-22 18:32:24,2024-08-22 18:32:24,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432054402564640100,XBFN2024-2549748,RETURN_EXPECTED,E-Kart Logistics,,FMPP2497350050,2024-08-22 00:25:28,,2024-08-17 00:19:40,2024-08-17 00:19:40,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
432054382874011100,XBFN2024-2549749,RETURN_EXPECTED,E-Kart Logistics,,SF1040530229F,2024-08-27 00:21:08,,2024-08-17 20:24:49,2024-08-17 20:24:49,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
432054595314640100,XBFN2024-2549755,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967953494,,,2024-08-27 04:18:11,2024-08-27 04:18:11,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257874816,XBFN2024-2549757,RETURN_EXPECTED,DELHIVERY,,195042101346246,2024-09-04 13:06:13,,2024-08-31 18:00:34,2024-08-31 18:00:34,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257878389,XBFN2024-2549773,RETURN_EXPECTED,DELHIVERY,,195042101377584,,,2024-09-02 17:23:03,2024-09-02 17:23:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17236942187771539968,XBFN2024-2549775,RETURN_EXPECTED,xpressbees_jio,,14591742526442,,,2024-08-21 16:44:14,2024-08-21 16:44:14,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257878471,XBFN2024-2549778,RETURN_EXPECTED,DELHIVERY,,195042101378096,2024-08-26 21:54:25,,2024-08-24 14:16:28,2024-08-24 14:16:28,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432055158744125100,XBFN2024-2549790,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966132575,,,2024-08-21 08:24:32,2024-08-21 08:24:32,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332055306630834100,XBFN2024-2549804,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967986046,,,2024-08-18 20:40:39,2024-08-18 20:40:39,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237016881341287744,XBFN2024-2549836,RETURN_EXPECTED,ecom_jio,,10408780378,,,2024-08-19 12:57:22,2024-08-19 12:57:22,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17237024319001097649,XBFN2024-2549842,RETURN_EXPECTED,ecom_jio,,10408789468,,,2024-08-19 12:57:23,2024-08-19 12:57:23,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
4b0f2a18-5183-4750-a00d-33d17d007c4e,XBFN2024-2549844,RETURN_EXPECTED,flipkartlogistics,,MYSP1135064609,,,2024-08-22 00:12:00,2024-08-22 00:12:00,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257893815,XBFN2024-2549850,RETURN_EXPECTED,XPRESSBEES,,13670421625219,,,2024-08-20 18:22:05,2024-08-20 18:22:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257898386,XBFN2024-2549863,RETURN_EXPECTED,DELHIVERY,,195042101609586,2024-09-02 17:23:09,,2024-08-30 17:43:15,2024-08-30 17:43:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237062193371353635,XBFN2024-2549866,RETURN_EXPECTED,delhivery_jio,,115761130494146,,,2024-08-21 16:44:49,2024-08-21 16:44:49,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432056113143336100,XBFN2024-2549867,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966124077,,,2024-08-18 20:40:39,2024-08-18 20:40:39,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332056199788316100,XBFN2024-2549874,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967857398,,,2024-08-21 20:31:11,2024-08-21 20:31:11,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257902160,XBFN2024-2549876,RETURN_EXPECTED,DELHIVERY,,195042101635066,2024-08-26 21:56:10,,2024-08-23 18:11:09,2024-08-23 18:11:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237077757451088112,XBFN2024-2549881,RETURN_EXPECTED,xpressbees_jio,,14591742523256,,,2024-08-22 20:50:58,2024-08-22 20:50:58,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432056363535607100,XBFN2024-2549885,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967481980,2024-08-30 00:27:10,,2024-08-21 20:31:11,2024-08-21 20:31:11,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
fe1e8fcf-6e97-446b-9dbb-1727566dd04e,XBFN2024-2549904,RETURN_EXPECTED,flipkartlogistics,,MYSC1098737772,,,2024-08-18 13:05:49,2024-08-18 13:05:49,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257914966,XBFN2024-2549925,RETURN_EXPECTED,DELHIVERY,,195042101743975,2024-08-26 21:56:12,,2024-08-22 18:34:15,2024-08-22 18:34:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237141263361458958,XBFN2024-2549931,RETURN_EXPECTED,ecom_jio,,10408789313,,,2024-08-23 08:39:17,2024-08-23 08:39:17,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432056958955716100,XBFN2024-2549938,RETURN_EXPECTED,E-Kart Logistics,,10393866921,2024-09-02 00:43:20,,2024-08-24 01:11:34,2024-08-24 01:11:34,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237144242061245252,XBFN2024-2549939,RETURN_EXPECTED,xpressbees_jio,,14591742532170,,,2024-08-23 20:43:18,2024-08-23 20:43:18,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
c321573d-bb48-4da2-a7e4-b5ff623a97a7,XBFN2024-2549950,RETURN_EXPECTED,flipkartlogistics,,MYSC1098730050,,,2024-08-23 02:28:23,2024-08-23 02:28:23,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257922346,XBFN2024-2549962,RETURN_EXPECTED,XPRESSBEES,,13670421637262,,,2024-08-23 18:11:15,2024-08-23 18:11:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237171210111300503,XBFN2024-2549965,RETURN_EXPECTED,delhivery_jio,,115761130666243,,,2024-08-19 16:39:39,2024-08-19 16:39:39,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
84f8373b-4335-48d7-933f-6572ed6c212e,XBFN2024-2549989,RETURN_EXPECTED,ATS,,343494691966,2024-08-23 16:20:26,REJECT,2024-08-16 20:21:50,2024-08-16 20:21:44,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
432057585454523100,XBFN2024-2549999,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966143075,,,2024-08-22 00:25:33,2024-08-22 00:25:33,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257933375,XBFN2024-2550010,RETURN_EXPECTED,XPRESSBEES,,13670421643569,,,2024-08-26 17:59:10,2024-08-26 17:59:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1b79eb56-78ad-4d15-8334-64da6b46e7ab,XBFN2024-2550061,RETURN_EXPECTED,flipkartlogistics,,MYSC1098732138,,,2024-08-24 13:57:27,2024-08-24 13:57:27,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237315432001097590,XBFN2024-2550091,RETURN_EXPECTED,delhivery_jio,,115761130581775,,,2024-08-21 16:45:13,2024-08-21 16:45:13,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
98b1d42d-13a8-4546-bad1-56ad3e068bf6,XBFN2024-2550092,RETURN_EXPECTED,flipkartlogistics,,MYSC1098726868,,,2024-08-17 05:46:25,2024-08-17 05:46:25,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
432058717130392100,XBFN2024-2550095,RETURN_EXPECTED,E-Kart Logistics,,5964777396841,,,2024-08-19 00:48:59,2024-08-19 00:48:59,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257957881,XBFN2024-2550107,RETURN_EXPECTED,XPRESSBEES,,13670421658818,,,2024-08-28 18:07:15,2024-08-28 18:07:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257961081,XBFN2024-2550128,RETURN_EXPECTED,XPRESSBEES,,13670421660920,,,2024-08-21 18:17:13,2024-08-21 18:17:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237359805811269357,XBFN2024-2550129,RETURN_EXPECTED,xpressbees_jio,,14591742522849,,,2024-08-28 04:35:18,2024-08-28 04:35:18,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257962289,XBFN2024-2550132,RETURN_EXPECTED,XPRESSBEES,,13670421661865,,,2024-08-26 21:58:12,2024-08-26 21:58:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
9a8b85a1-6b2a-4d95-a14b-542e2498cf13,XBFN2024-2550134,RETURN_EXPECTED,ATS,ATS,627353631073,2024-08-22 17:51:52,REJECT,2024-08-18 12:29:28,2024-08-17 16:49:45,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17237365003671230181,XBFN2024-2550137,RETURN_EXPECTED,xpressbees_jio,,14591742523192,,,2024-08-28 20:51:32,2024-08-28 20:51:32,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257963524,XBFN2024-2550139,RETURN_EXPECTED,XPRESSBEES,,13670421662801,,,2024-08-26 18:00:08,2024-08-26 18:00:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
332059248041285100,XBFN2024-2550143,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967709043,2024-09-04 00:30:40,,2024-08-27 00:21:10,2024-08-27 00:21:10,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257966282,XBFN2024-2550146,RETURN_EXPECTED,DELHIVERY,,195042102083593,2024-08-29 13:32:07,,2024-08-27 18:08:18,2024-08-27 18:08:18,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432059471834131100,XBFN2024-2550165,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967750094,,,2024-08-22 20:39:50,2024-08-22 20:39:50,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S257971875,XBFN2024-2550171,RETURN_EXPECTED,DELHIVERY,,195042102157745,2024-09-02 17:26:01,,2024-08-30 17:46:11,2024-08-30 17:46:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257974953,XBFN2024-2550184,RETURN_EXPECTED,XPRESSBEES,,13670421671600,,,2024-08-26 18:00:15,2024-08-26 18:00:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
9fb5fdd8-d5c5-424e-b23c-99b36d075ba5,XBFN2024-2550199,RETURN_EXPECTED,ATS,ATS,627365447075,2024-08-28 18:55:12,REJECT,2024-08-21 08:19:21,2024-08-20 14:51:39,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S257981075,XBFN2024-2550207,RETURN_EXPECTED,XPRESSBEES,,13670421676578,,,2024-08-28 18:08:07,2024-08-28 18:08:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257987070,XBFN2024-2550223,RETURN_EXPECTED,XPRESSBEES,,13670421681049,,,2024-08-26 18:00:20,2024-08-26 18:00:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257987825,XBFN2024-2550225,RETURN_EXPECTED,XPRESSBEES,,13670421681697,,,2024-08-26 18:00:20,2024-08-26 18:00:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S257988067,XBFN2024-2550226,RETURN_EXPECTED,XPRESSBEES,,13670421681878,,,2024-08-26 22:00:13,2024-08-26 22:00:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
c279c843-6205-4d2e-81cd-264d380deb45,XBFN2024-2550256,RETURN_EXPECTED,ATS,ATS,627355296898,2024-08-26 15:19:31,REJECT,2024-08-22 02:39:48,2024-08-17 23:01:26,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258001246,XBFN2024-2550274,RETURN_EXPECTED,XPRESSBEES,,13670421693248,,,2024-08-28 18:08:15,2024-08-28 18:08:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
ea6c8815-fde7-447d-8084-be58957ea7b8,XBFN2024-2550291,RETURN_EXPECTED,ATS,ATS,627354515518,2024-08-26 15:19:31,REJECT,2024-08-21 10:11:12,2024-08-17 19:54:48,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258005572,XBFN2024-2550292,RETURN_EXPECTED,DELHIVERY,,195042102314685,2024-08-28 13:49:01,,2024-08-24 14:23:03,2024-08-24 14:23:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
NYK-222919930-2053199-1-1,XBFN2024-2550314,RETURN_EXPECTED,Nykaa Fashion surface,,23794381119661,,,2024-08-24 00:58:14,2024-08-24 00:58:14,,,,,,NYM_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237727538051538459,XBFN2024-2550315,RETURN_EXPECTED,delhivery_jio,,115761130467760,,,2024-08-20 16:56:42,2024-08-20 16:56:42,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
a4202d45-e388-4b12-aa9d-532212fe91ce,XBFN2024-2550319,RETURN_EXPECTED,ecomexpress,,10393129994,,,2024-08-21 21:57:49,2024-08-21 21:57:49,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237754428751683475,XBFN2024-2550321,RETURN_EXPECTED,xpressbees_jio,,14591742522926,,,2024-08-19 00:42:35,2024-08-19 00:42:35,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17237755249531025591,XBFN2024-2550322,RETURN_EXPECTED,delhivery_jio,,115761130672086,,,2024-08-26 16:46:15,2024-08-26 16:46:15,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258011625,XBFN2024-2550326,RETURN_EXPECTED,DELHIVERY,,195042102409410,2024-09-02 17:26:16,,2024-08-30 17:47:12,2024-08-30 17:47:12,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
424d079e-daa1-4bf6-bdb0-58163f6958ba,XBFN2024-2550351,RETURN_EXPECTED,ecomexpress,,10393235380,,,2024-08-18 16:41:19,2024-08-18 16:41:19,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17237872568371436337,XBFN2024-2550369,RETURN_ACKNOWLEDGED,delhivery_jio,,115761130795570,,,2024-08-28 18:18:47,2024-08-28 18:18:47,RM2024-25967292,CLOSED,arpit.tiwari@xpressbees.com,2024-08-28 18:18:47,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258024764,XBFN2024-2550375,RETURN_EXPECTED,DELHIVERY,,195042102574201,2024-08-26 22:02:04,,2024-08-24 14:23:09,2024-08-24 14:23:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17237939505401900317,XBFN2024-2550408,RETURN_EXPECTED,xpressbees_jio,,14591742542799,,,2024-08-20 16:57:23,2024-08-20 16:57:23,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
